nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
VICTORIANO-m,VICTORIANO,Male,2813,Madrid,0.445,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2814,Majadahonda,0.316,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2816,Mejorada del Campo,0.409,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2819,Móstoles,0.736,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,2822,Marbella,0.237,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2834,Rincón de la Victoria,0.276,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2836,Ronda,0.491,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2840,Navalcarnero,0.924,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,2847,Parla,0.464,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,2854,Pinto,0.545,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2856,Pozuelo de Alarcón,0.235,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2864,Rivas-Vaciamadrid,0.319,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,2868,"Rozas de Madrid, Las",0.104,‰,1,municipio
VICTORIANO-m,VICTORIANO,Male,2871,San Fernando de Henares,0.635,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,2874,San Martín de Valdeiglesias,1.104,‰,12,municipio
VICTORIANO-m,VICTORIANO,Male,2875,San Sebastián de los Reyes,0.61,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,2887,Torrejón de Ardoz,0.549,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,2892,Torres de la Alameda,1.761,‰,20,municipio
VICTORIANO-m,VICTORIANO,Male,2896,Valdemoro,0.268,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2906,Villaviciosa de Odón,0.851,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,2921,Arenas,10.401,‰,117,municipio
VICTORIANO-m,VICTORIANO,Male,2924,Benalmádena,0.262,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,2939,Estepona,0.183,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,2941,Fuengirola,0.121,‰,1,municipio
VICTORIANO-m,VICTORIANO,Male,2996,Monforte de Lemos,0.568,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3032,"Álamo, El",0.971,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,3033,Alcalá de Henares,0.695,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,3034,Alcorcón,0.717,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,3038,Arganda del Rey,0.542,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3042,Boadilla del Monte,0.28,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,3058,Coslada,0.942,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,3063,Fuenlabrada,0.881,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,3065,Galapagar,0.855,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,3067,Getafe,0.664,‰,7,municipio
VICTORIANO-m,VICTORIANO,Male,3069,Guadalix de la Sierra,1.433,‰,16,municipio
VICTORIANO-m,VICTORIANO,Male,3073,Humanes de Madrid,0.502,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3074,Leganés,0.675,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,3109,Alfaro,1.011,‰,11,municipio
VICTORIANO-m,VICTORIANO,Male,3131,Calahorra,0.406,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,3275,Lleida,0.18,‰,2,municipio
VICTORIANO-m,VICTORIANO,Male,3363,Ponferrada,0.505,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3381,Roperuelos del Páramo,23.715,‰,266,municipio
VICTORIANO-m,VICTORIANO,Male,3385,San Andrés del Rabanedo,0.352,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,3432,Villaquilambre,0.541,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3493,Jaén,0.316,‰,4,municipio
VICTORIANO-m,VICTORIANO,Male,3496,Jódar,0.882,‰,10,municipio
VICTORIANO-m,VICTORIANO,Male,3498,Linares,0.554,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3503,Martos,0.576,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3651,Huesca,0.229,‰,3,municipio
VICTORIANO-m,VICTORIANO,Male,3720,Alcalá la Real,1.786,‰,20,municipio
VICTORIANO-m,VICTORIANO,Male,3724,Arquillos,5.869,‰,66,municipio
VICTORIANO-m,VICTORIANO,Male,3730,Eibar,0.451,‰,5,municipio
VICTORIANO-m,VICTORIANO,Male,3736,Hondarribia,0.715,‰,8,municipio
VICTORIANO-m,VICTORIANO,Male,3740,Hernani,0.504,‰,6,municipio
VICTORIANO-m,VICTORIANO,Male,3745,Irun,0.452,‰,5,municipio
