nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
ANTONIO,Male,6908,Torrelavega,14.729,‰,357.0,municipio,Cantabria
ANTONIO,Male,6910,Udías,22.917,‰,11.0,municipio,Cantabria
ANTONIO,Male,6912,Valderredible,9.328,‰,5.0,municipio,Cantabria
ANTONIO,Male,6913,Vega de Liébana,13.624,‰,,municipio,
ANTONIO,Male,6914,Vega de Pas,14.599,‰,,municipio,
ANTONIO,Male,6915,Villaescusa,13.178,‰,,municipio,"Cantabria, Burgos, Zamora, Cuenca"
ANTONIO,Male,6917,Abades,18.957,‰,8.0,municipio,Segovia
ANTONIO,Male,6929,Ayllón,19.164,‰,11.0,municipio,Segovia
ANTONIO,Male,6938,Cantalejo,8.959,‰,16.0,municipio,Segovia
ANTONIO,Male,6939,Cantimpalos,10.638,‰,8.0,municipio,Segovia
ANTONIO,Male,6946,Coca,16.393,‰,,municipio,"Salamanca, Segovia"
ANTONIO,Male,6947,Codorniz,31.056,‰,5.0,municipio,Segovia
ANTONIO,Male,6950,Cuéllar,10.701,‰,51.0,municipio,Segovia
ANTONIO,Male,6951,Chañe,15.707,‰,6.0,municipio,Segovia
ANTONIO,Male,6956,Espirdo,15.569,‰,13.0,municipio,Segovia
ANTONIO,Male,6961,Fuentepelayo,17.766,‰,7.0,municipio,Segovia
ANTONIO,Male,6968,Hontanares de Eresma,12.85,‰,,municipio,
ANTONIO,Male,6969,Ituero y Lama,34.335,‰,,municipio,
ANTONIO,Male,6974,"Lastrilla, La",9.366,‰,,municipio,
ANTONIO,Male,6992,Otero de Herreros,14.056,‰,,municipio,
ANTONIO,Male,7000,Riaza,20.175,‰,23.0,municipio,Segovia
ANTONIO,Male,7006,Sangarcía,40.0,‰,6.0,municipio,Segovia
ANTONIO,Male,7010,Santiuste de San Juan Bautista,20.619,‰,,municipio,
ANTONIO,Male,7013,Segovia,16.181,‰,389.0,municipio,Segovia
ANTONIO,Male,7014,Sepúlveda,12.22,‰,6.0,municipio,Segovia
ANTONIO,Male,7021,Trescasas,15.679,‰,9.0,municipio,Segovia
ANTONIO,Male,7029,Valverde del Majano,16.071,‰,,municipio,
ANTONIO,Male,7031,Vallelado,29.101,‰,11.0,municipio,Segovia
ANTONIO,Male,7037,Villacastín,18.065,‰,14.0,municipio,Segovia
ANTONIO,Male,7038,Villaverde de Íscar,16.34,‰,,municipio,
ANTONIO,Male,7042,Zarzuela del Monte,23.438,‰,,municipio,
ANTONIO,Male,7049,San Cristóbal de Segovia,13.828,‰,,municipio,
ANTONIO,Male,7050,Aguadulce,50.93,‰,52.0,municipio,Sevilla
ANTONIO,Male,7051,Alanís,52.121,‰,43.0,municipio,Sevilla
ANTONIO,Male,7052,Albaida del Aljarafe,46.865,‰,,municipio,
ANTONIO,Male,7053,Alcalá de Guadaíra,42.06,‰,,municipio,
ANTONIO,Male,7054,Alcalá del Río,57.235,‰,,municipio,
ANTONIO,Male,7055,Alcolea del Río,70.689,‰,,municipio,
ANTONIO,Male,7056,"Algaba, La",45.978,‰,,municipio,
ANTONIO,Male,7057,Algámitas,66.052,‰,43.0,municipio,Sevilla
ANTONIO,Male,7058,Almadén de la Plata,57.554,‰,,municipio,
ANTONIO,Male,7059,Almensilla,46.96,‰,156.0,municipio,Sevilla
ANTONIO,Male,7060,Arahal,74.032,‰,713.0,municipio,Sevilla
ANTONIO,Male,7061,Aznalcázar,62.775,‰,157.0,municipio,Sevilla
ANTONIO,Male,7062,Aznalcóllar,47.219,‰,146.0,municipio,Sevilla
ANTONIO,Male,7063,Badolatosa,84.124,‰,133.0,municipio,Sevilla
ANTONIO,Male,7064,Benacazón,86.898,‰,321.0,municipio,Sevilla
ANTONIO,Male,7065,Bollullos de la Mitación,54.396,‰,,municipio,
ANTONIO,Male,7066,Bormujos,34.768,‰,395.0,municipio,Sevilla
ANTONIO,Male,7067,Brenes,63.47,‰,405.0,municipio,Sevilla
ANTONIO,Male,7068,Burguillos,47.901,‰,,municipio,"Badajoz, Toledo, Sevilla"
ANTONIO,Male,7069,Camas,43.992,‰,622.0,municipio,Sevilla
ANTONIO,Male,7070,"Campana, La",90.909,‰,,municipio,
ANTONIO,Male,7071,Cantillana,61.758,‰,333.0,municipio,Sevilla
ANTONIO,Male,7072,Casariche,71.823,‰,195.0,municipio,Sevilla
ANTONIO,Male,7073,Castilblanco de los Arroyos,45.124,‰,,municipio,
ANTONIO,Male,7074,Castilleja de la Cuesta,43.51,‰,,municipio,
ANTONIO,Male,7075,Cazalla de la Sierra,65.681,‰,,municipio,
ANTONIO,Male,7076,Constantina,65.545,‰,187.0,municipio,Sevilla
ANTONIO,Male,7077,Coria del Río,52.176,‰,,municipio,
ANTONIO,Male,7078,Coripe,91.837,‰,54.0,municipio,Sevilla
ANTONIO,Male,7079,"Corrales, Los",88.469,‰,,municipio,
ANTONIO,Male,7080,Écija,57.468,‰,1122.0,municipio,Sevilla
ANTONIO,Male,7081,Espartinas,39.182,‰,324.0,municipio,Sevilla
ANTONIO,Male,7082,"Garrobo, El",45.894,‰,,municipio,
ANTONIO,Male,7083,Gelves,40.564,‰,210.0,municipio,Sevilla
ANTONIO,Male,7084,Gerena,64.253,‰,252.0,municipio,Sevilla
ANTONIO,Male,7085,Gines,35.897,‰,238.0,municipio,Sevilla
ANTONIO,Male,7086,Guillena,55.354,‰,396.0,municipio,Sevilla
ANTONIO,Male,7087,Herrera,57.274,‰,,municipio,"Badajoz, Palencia, Albacete, Cáceres, Soria, Zaragoza, Sevilla"
ANTONIO,Male,7088,Lantejuela,76.845,‰,152.0,municipio,Sevilla
ANTONIO,Male,7089,Lebrija,56.147,‰,775.0,municipio,Sevilla
ANTONIO,Male,7090,Lora del Río,58.627,‰,,municipio,
ANTONIO,Male,7091,"Madroño, El",45.752,‰,,municipio,
ANTONIO,Male,7092,Mairena del Aljarafe,39.149,‰,,municipio,
ANTONIO,Male,7093,Marinaleda,85.781,‰,111.0,municipio,Sevilla
ANTONIO,Male,7094,"Molares, Los",63.944,‰,,municipio,
ANTONIO,Male,7095,Montellano,58.941,‰,207.0,municipio,Sevilla
ANTONIO,Male,7096,Olivares,52.852,‰,,municipio,"Valladolid, Cuenca, Sevilla"
ANTONIO,Male,7097,Osuna,82.743,‰,712.0,municipio,Sevilla
ANTONIO,Male,7098,"Palacios y Villafranca, Los",67.396,‰,,municipio,
ANTONIO,Male,7099,Paradas,56.841,‰,194.0,municipio,Sevilla
ANTONIO,Male,7100,Pedrera,83.697,‰,211.0,municipio,Sevilla
ANTONIO,Male,7101,Peñaflor,74.416,‰,,municipio,"Valladolid, Sevilla"
ANTONIO,Male,7102,Pilas,54.574,‰,386.0,municipio,Sevilla
ANTONIO,Male,7103,Pruna,86.957,‰,112.0,municipio,Sevilla
ANTONIO,Male,7104,"Puebla de los Infantes, La",98.025,‰,,municipio,
ANTONIO,Male,7105,"Real de la Jara, El",24.902,‰,,municipio,
ANTONIO,Male,7106,"Ronquillo, El",44.898,‰,,municipio,
ANTONIO,Male,7107,"Rubio, El",65.178,‰,,municipio,
ANTONIO,Male,7108,Salteras,49.559,‰,135.0,municipio,Sevilla
ANTONIO,Male,7109,Sanlúcar la Mayor,57.665,‰,,municipio,
ANTONIO,Male,7110,Santiponce,48.493,‰,206.0,municipio,Sevilla
ANTONIO,Male,7111,"Saucejo, El",86.437,‰,,municipio,
ANTONIO,Male,7112,Sevilla,42.098,‰,,municipio,"Madrid, Sevilla"
ANTONIO,Male,7113,Tocina,59.991,‰,278.0,municipio,Sevilla
ANTONIO,Male,7114,Umbrete,52.598,‰,245.0,municipio,Sevilla
ANTONIO,Male,7115,Villamanrique de la Condesa,53.14,‰,,municipio,
ANTONIO,Male,7116,Villanueva del Río y Minas,60.947,‰,,municipio,
ANTONIO,Male,7117,Villaverde del Río,61.546,‰,,municipio,
ANTONIO,Male,7118,Cañada Rosal,59.834,‰,,municipio,
ANTONIO,Male,7119,"Cuervo de Sevilla, El",59.936,‰,,municipio,
ANTONIO,Male,7122,Ágreda,15.713,‰,25.0,municipio,Soria
ANTONIO,Male,7130,Almazán,13.899,‰,39.0,municipio,Soria
ANTONIO,Male,7157,Covaleda,14.652,‰,12.0,municipio,Soria
ANTONIO,Male,7167,Garray,19.002,‰,8.0,municipio,Soria
ANTONIO,Male,7168,Golmayo,9.422,‰,15.0,municipio,Soria
ANTONIO,Male,7178,Morón de Almazán,48.077,‰,,municipio,
ANTONIO,Male,7181,Navaleno,17.949,‰,7.0,municipio,Soria
ANTONIO,Male,7183,Ólvega,13.333,‰,27.0,municipio,Soria
ANTONIO,Male,7198,"Royo, El",44.118,‰,,municipio,
ANTONIO,Male,7200,San Esteban de Gormaz,14.791,‰,,municipio,
ANTONIO,Male,7202,San Leonardo de Yagüe,23.0,‰,,municipio,
ANTONIO,Male,7209,Sotillo del Rincón,47.619,‰,,municipio,
ANTONIO,Male,7245,Albinyana,26.792,‰,37.0,municipio,Tarragona
ANTONIO,Male,7246,Alcanar,15.252,‰,76.0,municipio,Tarragona
ANTONIO,Male,7247,Alcover,28.658,‰,76.0,municipio,Tarragona
ANTONIO,Male,7248,"Aleixar, L'",17.928,‰,,municipio,
ANTONIO,Male,7249,Alforja,19.474,‰,20.0,municipio,Tarragona
ANTONIO,Male,7251,Altafulla,21.094,‰,59.0,municipio,Tarragona
ANTONIO,Male,7252,Amposta,8.501,‰,98.0,municipio,Tarragona
ANTONIO,Male,7254,"Arboç, L'",26.01,‰,,municipio,
ANTONIO,Male,7256,Ascó,22.947,‰,19.0,municipio,Tarragona
ANTONIO,Male,7257,Barberà de la Conca,30.534,‰,,municipio,
ANTONIO,Male,7258,Batea,18.182,‰,17.0,municipio,Tarragona
ANTONIO,Male,7259,Bellvei,22.526,‰,28.0,municipio,Tarragona
ANTONIO,Male,7260,Benifallet,31.25,‰,11.0,municipio,Tarragona
ANTONIO,Male,7261,"Bisbal del Penedès, La",31.264,‰,,municipio,
ANTONIO,Male,7263,Bot,32.847,‰,9.0,municipio,Tarragona
ANTONIO,Male,7264,Botarell,24.752,‰,15.0,municipio,Tarragona
ANTONIO,Male,7267,Calafell,23.398,‰,368.0,municipio,Tarragona
ANTONIO,Male,7268,Cambrils,19.375,‰,346.0,municipio,Tarragona
ANTONIO,Male,7271,"Catllar, El",16.912,‰,,municipio,
ANTONIO,Male,7272,"Sénia, La",14.109,‰,,municipio,
ANTONIO,Male,7274,Corbera d'Ebre,13.035,‰,,municipio,
ANTONIO,Male,7275,Creixell,30.332,‰,63.0,municipio,Tarragona
ANTONIO,Male,7276,Cunit,27.567,‰,214.0,municipio,Tarragona
ANTONIO,Male,7277,Xerta,17.575,‰,10.0,municipio,Tarragona
ANTONIO,Male,7278,Falset,16.824,‰,25.0,municipio,Tarragona
ANTONIO,Male,7279,"Fatarella, La",14.052,‰,,municipio,
ANTONIO,Male,7282,Flix,21.932,‰,37.0,municipio,Tarragona
ANTONIO,Male,7283,"Galera, La",13.587,‰,,municipio,
ANTONIO,Male,7284,Gandesa,11.942,‰,19.0,municipio,Tarragona
ANTONIO,Male,7292,Mas de Barberans,29.197,‰,,municipio,
ANTONIO,Male,7293,Masllorenç,22.152,‰,7.0,municipio,Tarragona
ANTONIO,Male,7295,"Milà, El",70.707,‰,,municipio,
ANTONIO,Male,7296,Miravet,41.551,‰,15.0,municipio,Tarragona
ANTONIO,Male,7297,Montblanc,19.679,‰,76.0,municipio,Tarragona
ANTONIO,Male,7298,Montferri,35.573,‰,9.0,municipio,Tarragona
ANTONIO,Male,7299,"Montmell, El",34.951,‰,,municipio,
ANTONIO,Male,7300,Móra d'Ebre,24.432,‰,,municipio,
ANTONIO,Male,7301,Móra la Nova,21.199,‰,,municipio,
ANTONIO,Male,7302,"Morell, El",27.342,‰,,municipio,
ANTONIO,Male,7304,Nulles,17.123,‰,5.0,municipio,Tarragona
ANTONIO,Male,7305,"Pallaresos, Els",14.596,‰,,municipio,
ANTONIO,Male,7307,Perafort,14.728,‰,10.0,municipio,Tarragona
ANTONIO,Male,7309,Pira,18.727,‰,5.0,municipio,Tarragona
ANTONIO,Male,7310,"Pobla de Mafumet, La",17.703,‰,,municipio,
ANTONIO,Male,7311,"Pobla de Massaluca, La",47.12,‰,,municipio,
ANTONIO,Male,7315,Prades,22.346,‰,8.0,municipio,Tarragona
ANTONIO,Male,7316,Pratdip,27.638,‰,11.0,municipio,Tarragona
ANTONIO,Male,7317,Querol,44.51,‰,15.0,municipio,Tarragona
ANTONIO,Male,7319,Reus,23.871,‰,1277.0,municipio,Tarragona
ANTONIO,Male,7320,Riba-roja d'Ebre,26.578,‰,,municipio,
ANTONIO,Male,7321,Riudecanyes,8.287,‰,6.0,municipio,Tarragona
ANTONIO,Male,7322,Riudecols,32.915,‰,21.0,municipio,Tarragona
ANTONIO,Male,7323,Roda de Berà,31.965,‰,,municipio,
ANTONIO,Male,7324,Rodonyà,28.269,‰,8.0,municipio,Tarragona
ANTONIO,Male,7325,Roquetes,17.357,‰,75.0,municipio,Tarragona
ANTONIO,Male,7327,Sant Jaume dels Domenys,27.159,‰,,municipio,
ANTONIO,Male,7328,Santa Coloma de Queralt,5.614,‰,,municipio,
ANTONIO,Male,7330,Sarral,29.63,‰,24.0,municipio,Tarragona
ANTONIO,Male,7331,"Secuita, La",13.994,‰,,municipio,
ANTONIO,Male,7333,Tivissa,14.67,‰,12.0,municipio,Tarragona
ANTONIO,Male,7336,Ulldecona,12.0,‰,42.0,municipio,Tarragona
ANTONIO,Male,7337,Vallmoll,24.54,‰,24.0,municipio,Tarragona
ANTONIO,Male,7338,Valls,19.467,‰,,municipio,"Lleida, Tarragona"
ANTONIO,Male,7339,"Vendrell, El",25.031,‰,,municipio,
ANTONIO,Male,7340,Vespella de Gaià,26.316,‰,,municipio,
ANTONIO,Male,7341,Vilabella,16.043,‰,6.0,municipio,Tarragona
ANTONIO,Male,7342,Vilaplana,16.892,‰,5.0,municipio,Tarragona
ANTONIO,Male,7343,Vila-rodona,20.604,‰,15.0,municipio,Tarragona
ANTONIO,Male,7344,Vila-seca,24.897,‰,301.0,municipio,Tarragona
ANTONIO,Male,7346,Vimbodí i Poblet,26.915,‰,,municipio,
ANTONIO,Male,7348,Deltebre,8.97,‰,54.0,municipio,Tarragona
ANTONIO,Male,7349,Sant Jaume d'Enveja,7.042,‰,,municipio,
ANTONIO,Male,7350,"Aldea, L'",5.668,‰,,municipio,
ANTONIO,Male,7351,Salou,15.253,‰,236.0,municipio,Tarragona
ANTONIO,Male,7352,Ababuj,113.636,‰,5.0,municipio,Teruel
ANTONIO,Male,7354,Aguaviva,19.157,‰,5.0,municipio,Teruel
ANTONIO,Male,7357,Albarracín,19.268,‰,10.0,municipio,Teruel
ANTONIO,Male,7360,Alcañiz,21.153,‰,171.0,municipio,Teruel
ANTONIO,Male,7361,Alcorisa,18.937,‰,31.0,municipio,Teruel
ANTONIO,Male,7367,Andorra,23.178,‰,83.0,municipio,Teruel
ANTONIO,Male,7370,Ariño,32.448,‰,11.0,municipio,Teruel
ANTONIO,Male,7373,Báguena,29.24,‰,5.0,municipio,Teruel
ANTONIO,Male,7380,Berge,43.478,‰,5.0,municipio,Teruel
ANTONIO,Male,7389,Calaceite,20.964,‰,10.0,municipio,Teruel
ANTONIO,Male,7390,Calamocha,19.01,‰,43.0,municipio,Teruel
ANTONIO,Male,7391,Calanda,24.39,‰,45.0,municipio,Teruel
ANTONIO,Male,7396,Caminreal,27.273,‰,9.0,municipio,Teruel
ANTONIO,Male,7397,Cantavieja,29.65,‰,11.0,municipio,Teruel
ANTONIO,Male,7406,Castelserás,21.378,‰,9.0,municipio,Teruel
ANTONIO,Male,7408,Castellote,23.599,‰,8.0,municipio,Teruel
ANTONIO,Male,7409,Cedrillas,18.072,‰,6.0,municipio,Teruel
ANTONIO,Male,7411,Cella,19.651,‰,27.0,municipio,Teruel
ANTONIO,Male,7413,"Codoñera, La",34.884,‰,,municipio,
ANTONIO,Male,7427,Escucha,38.005,‰,16.0,municipio,Teruel
ANTONIO,Male,7435,"Fresneda, La",27.778,‰,,municipio,
ANTONIO,Male,7441,"Ginebrosa, La",63.636,‰,,municipio,
ANTONIO,Male,7444,Híjar,20.089,‰,18.0,municipio,Teruel
ANTONIO,Male,7453,Loscos,67.568,‰,5.0,municipio,Teruel
ANTONIO,Male,7456,Mas de las Matas,19.169,‰,,municipio,
ANTONIO,Male,7460,Monreal del Campo,32.232,‰,,municipio,
ANTONIO,Male,7462,Montalbán,45.378,‰,,municipio,"Teruel, Córdoba"
ANTONIO,Male,7487,Rubielos de Mora,53.628,‰,,municipio,
ANTONIO,Male,7491,Santa Eulalia,26.266,‰,,municipio,
ANTONIO,Male,7494,Terriente,48.78,‰,6.0,municipio,Teruel
ANTONIO,Male,7497,Torrecilla de Alcañiz,21.459,‰,,municipio,
ANTONIO,Male,7508,Valdealgorfa,34.843,‰,10.0,municipio,Teruel
ANTONIO,Male,7510,Valderrobres,18.692,‰,24.0,municipio,Teruel
ANTONIO,Male,7512,Villafranca del Campo,43.21,‰,,municipio,
ANTONIO,Male,7515,Villarquemado,15.385,‰,7.0,municipio,Teruel
ANTONIO,Male,7517,Villel,31.414,‰,,municipio,"Teruel, Guadalajara"
ANTONIO,Male,7520,Ajofrín,18.581,‰,22.0,municipio,Toledo
ANTONIO,Male,7521,Alcabón,25.907,‰,10.0,municipio,Toledo
ANTONIO,Male,7522,Alcañizo,45.455,‰,6.0,municipio,Toledo
ANTONIO,Male,7523,Alcolea de Tajo,23.866,‰,,municipio,
ANTONIO,Male,7525,Almendral de la Cañada,33.333,‰,,municipio,
ANTONIO,Male,7526,Almorox,22.205,‰,29.0,municipio,Toledo
ANTONIO,Male,7527,Añover de Tajo,15.458,‰,,municipio,
ANTONIO,Male,7528,Argés,18.739,‰,66.0,municipio,Toledo
ANTONIO,Male,7530,Borox,22.747,‰,52.0,municipio,Toledo
ANTONIO,Male,7532,Burujón,17.857,‰,12.0,municipio,Toledo
ANTONIO,Male,7533,Cabañas de la Sagra,15.712,‰,,municipio,
ANTONIO,Male,7535,Camarena,16.591,‰,,municipio,"Teruel, Toledo"
ANTONIO,Male,7536,Camarenilla,16.34,‰,5.0,municipio,Toledo
ANTONIO,Male,7537,Camuñas,29.38,‰,27.0,municipio,Toledo
ANTONIO,Male,7538,Cardiel de los Montes,33.333,‰,,municipio,
ANTONIO,Male,7539,Carmena,27.65,‰,12.0,municipio,Toledo
ANTONIO,Male,7540,Carranque,21.927,‰,61.0,municipio,Toledo
ANTONIO,Male,7542,Casarrubios del Monte,19.639,‰,,municipio,
ANTONIO,Male,7543,Castillo de Bayuela,10.395,‰,,municipio,
ANTONIO,Male,7544,Cebolla,26.103,‰,42.0,municipio,Toledo
ANTONIO,Male,7545,"Cerralbos, Los",26.087,‰,,municipio,
ANTONIO,Male,7546,Ciruelos,18.868,‰,,municipio,"Burgos, Toledo, Guadalajara"
ANTONIO,Male,7547,Cobeja,17.973,‰,25.0,municipio,Toledo
ANTONIO,Male,7548,Cobisa,18.901,‰,43.0,municipio,Toledo
ANTONIO,Male,7549,Corral de Almaguer,17.394,‰,,municipio,
ANTONIO,Male,7551,Domingo Pérez,24.51,‰,,municipio,
ANTONIO,Male,7553,Escalona,21.08,‰,,municipio,"Segovia, Toledo"
ANTONIO,Male,7554,Escalonilla,11.004,‰,8.0,municipio,Toledo
ANTONIO,Male,7555,Espinoso del Rey,24.691,‰,,municipio,
ANTONIO,Male,7556,Esquivias,19.179,‰,57.0,municipio,Toledo
ANTONIO,Male,7557,"Estrella, La",48.951,‰,,municipio,
ANTONIO,Male,7558,Fuensalida,16.483,‰,103.0,municipio,Toledo
ANTONIO,Male,7559,Gálvez,19.092,‰,29.0,municipio,Toledo
ANTONIO,Male,7561,Gerindote,12.048,‰,17.0,municipio,Toledo
ANTONIO,Male,7562,Guadamur,25.785,‰,23.0,municipio,Toledo
ANTONIO,Male,7563,"Guardia, La",15.206,‰,,municipio,
ANTONIO,Male,7564,"Herencias, Las",33.175,‰,,municipio,
ANTONIO,Male,7565,Herreruela de Oropesa,62.147,‰,,municipio,
ANTONIO,Male,7566,Hinojosa de San Vicente,23.474,‰,,municipio,
ANTONIO,Male,7568,Hormigos,27.726,‰,15.0,municipio,Toledo
ANTONIO,Male,7569,Huecas,13.304,‰,6.0,municipio,Toledo
ANTONIO,Male,7570,Huerta de Valdecarábanos,24.363,‰,,municipio,
ANTONIO,Male,7573,Illescas,17.389,‰,280.0,municipio,Toledo
ANTONIO,Male,7574,Lagartera,36.866,‰,24.0,municipio,Toledo
ANTONIO,Male,7575,Layos,15.317,‰,7.0,municipio,Toledo
ANTONIO,Male,7576,Lillo,35.905,‰,47.0,municipio,Toledo
ANTONIO,Male,7577,Lominchar,13.245,‰,20.0,municipio,Toledo
ANTONIO,Male,7578,Lucillos,29.586,‰,10.0,municipio,Toledo
ANTONIO,Male,7579,Madridejos,30.705,‰,155.0,municipio,Toledo
ANTONIO,Male,7580,Magán,13.916,‰,29.0,municipio,Toledo
ANTONIO,Male,7581,Malpica de Tajo,19.429,‰,,municipio,
ANTONIO,Male,7582,Manzaneque,47.393,‰,10.0,municipio,Toledo
ANTONIO,Male,7583,Maqueda,32.922,‰,8.0,municipio,Toledo
ANTONIO,Male,7586,Mascaraque,23.148,‰,5.0,municipio,Toledo
ANTONIO,Male,7587,"Mata, La",35.714,‰,,municipio,
ANTONIO,Male,7588,Mazarambroz,19.52,‰,13.0,municipio,Toledo
ANTONIO,Male,7589,Mejorada,9.929,‰,,municipio,"Madrid, Toledo"
ANTONIO,Male,7590,Menasalbas,27.344,‰,35.0,municipio,Toledo
ANTONIO,Male,7591,Méntrida,20.27,‰,66.0,municipio,Toledo
ANTONIO,Male,7593,Miguel Esteban,10.148,‰,,municipio,
ANTONIO,Male,7594,Mocejón,12.336,‰,32.0,municipio,Toledo
ANTONIO,Male,7596,Montearagón,16.181,‰,5.0,municipio,Toledo
ANTONIO,Male,7598,Mora,22.394,‰,,municipio,"Teruel, Tarragona, Toledo"
ANTONIO,Male,7599,Nambroca,24.916,‰,67.0,municipio,Toledo
ANTONIO,Male,7600,"Nava de Ricomalillo, La",21.978,‰,,municipio,
ANTONIO,Male,7601,Navahermosa,21.716,‰,41.0,municipio,Toledo
ANTONIO,Male,7602,Navalcán,13.458,‰,13.0,municipio,Toledo
ANTONIO,Male,7604,"Navalmorales, Los",24.412,‰,,municipio,
ANTONIO,Male,7605,"Navalucillos, Los",63.542,‰,,municipio,
ANTONIO,Male,7606,Navamorcuende,30.1,‰,9.0,municipio,Toledo
ANTONIO,Male,7607,Noblejas,37.678,‰,74.0,municipio,Toledo
ANTONIO,Male,7608,Noez,19.38,‰,10.0,municipio,Toledo
ANTONIO,Male,7609,Nombela,26.915,‰,13.0,municipio,Toledo
ANTONIO,Male,7610,Novés,23.099,‰,41.0,municipio,Toledo
ANTONIO,Male,7611,Numancia de la Sagra,20.784,‰,,municipio,
ANTONIO,Male,7613,Ocaña,21.46,‰,159.0,municipio,Toledo
ANTONIO,Male,7614,Olías del Rey,15.141,‰,,municipio,
ANTONIO,Male,7615,Ontígola,23.327,‰,61.0,municipio,Toledo
ANTONIO,Male,7616,Orgaz,27.418,‰,36.0,municipio,Toledo
ANTONIO,Male,7617,Oropesa,28.689,‰,35.0,municipio,Toledo
ANTONIO,Male,7618,Otero,30.837,‰,,municipio,"Segovia, Zamora, Toledo"
ANTONIO,Male,7619,Pantoja,23.23,‰,42.0,municipio,Toledo
ANTONIO,Male,7622,Pepino,9.564,‰,16.0,municipio,Toledo
ANTONIO,Male,7623,"Puebla de Almoradiel, La",18.562,‰,,municipio,
ANTONIO,Male,7624,"Pueblanueva, La",19.784,‰,,municipio,
ANTONIO,Male,7626,Pulgar,14.218,‰,12.0,municipio,Toledo
ANTONIO,Male,7627,Quero,24.904,‰,13.0,municipio,Toledo
ANTONIO,Male,7628,Quismondo,20.856,‰,19.0,municipio,Toledo
ANTONIO,Male,7629,Recas,14.226,‰,41.0,municipio,Toledo
ANTONIO,Male,7631,Rielves,20.548,‰,9.0,municipio,Toledo
ANTONIO,Male,7633,San Martín de Montalbán,19.851,‰,,municipio,
ANTONIO,Male,7634,San Martín de Pusa,36.474,‰,,municipio,
ANTONIO,Male,7635,San Román de los Montes,21.958,‰,,municipio,
ANTONIO,Male,7636,Santa Cruz de la Zarza,15.32,‰,,municipio,
ANTONIO,Male,7637,Santa Olalla,30.539,‰,,municipio,
ANTONIO,Male,7639,Seseña,14.007,‰,216.0,municipio,Toledo
ANTONIO,Male,7640,Sonseca,18.106,‰,104.0,municipio,Toledo
ANTONIO,Male,7642,Tembleque,25.243,‰,26.0,municipio,Toledo
ANTONIO,Male,7643,"Toboso, El",29.817,‰,,municipio,
ANTONIO,Male,7646,Torrijos,19.873,‰,138.0,municipio,Toledo
ANTONIO,Male,7648,Turleque,28.169,‰,10.0,municipio,Toledo
ANTONIO,Male,7649,Ugena,20.758,‰,63.0,municipio,Toledo
ANTONIO,Male,7650,Valmojado,21.197,‰,51.0,municipio,Toledo
ANTONIO,Male,7651,Velada,21.39,‰,32.0,municipio,Toledo
ANTONIO,Male,7652,"Ventas de Retamosa, Las",21.179,‰,,municipio,
ANTONIO,Male,7653,Villacañas,23.606,‰,113.0,municipio,Toledo
ANTONIO,Male,7654,"Villa de Don Fadrique, La",27.149,‰,,municipio,
ANTONIO,Male,7655,Villaluenga de la Sagra,21.196,‰,,municipio,
ANTONIO,Male,7657,Villamuelas,21.672,‰,7.0,municipio,Toledo
ANTONIO,Male,7658,Villanueva de Bogas,19.83,‰,,municipio,
ANTONIO,Male,7659,Villarrubia de Santiago,42.21,‰,,municipio,
ANTONIO,Male,7660,Villasequilla,25.018,‰,34.0,municipio,Toledo
ANTONIO,Male,7661,Villatobas,20.464,‰,30.0,municipio,Toledo
ANTONIO,Male,7662,"Yébenes, Los",20.457,‰,,municipio,
ANTONIO,Male,7663,Yeles,18.41,‰,66.0,municipio,Toledo
ANTONIO,Male,7664,Yepes,15.051,‰,43.0,municipio,Toledo
ANTONIO,Male,7665,Yuncler,18.454,‰,48.0,municipio,Toledo
ANTONIO,Male,7666,Yuncos,18.565,‰,125.0,municipio,Toledo
ANTONIO,Male,7667,Ademuz,27.881,‰,15.0,municipio,Valencia/València
ANTONIO,Male,7668,Ador,15.152,‰,14.0,municipio,Valencia/València
ANTONIO,Male,7669,Atzeneta d'Albaida,20.478,‰,,municipio,
ANTONIO,Male,7670,Alaquàs,30.32,‰,446.0,municipio,Valencia/València
ANTONIO,Male,7671,Albal,25.536,‰,219.0,municipio,Valencia/València
ANTONIO,Male,7672,Albalat dels Sorells,20.115,‰,,municipio,
ANTONIO,Male,7673,Alberic,20.502,‰,112.0,municipio,Valencia/València
ANTONIO,Male,7674,Alborache,31.766,‰,25.0,municipio,Valencia/València
ANTONIO,Male,7675,Alboraia/Alboraya,18.319,‰,233.0,municipio,Valencia/València
ANTONIO,Male,7676,Alcàsser,13.964,‰,75.0,municipio,Valencia/València
ANTONIO,Male,7677,Alzira,23.426,‰,542.0,municipio,Valencia/València
ANTONIO,Male,7678,Alcublas,29.891,‰,11.0,municipio,Valencia/València
ANTONIO,Male,7679,"Alcúdia, l'",20.946,‰,,municipio,
ANTONIO,Male,7680,Aldaia,28.55,‰,487.0,municipio,Valencia/València
ANTONIO,Male,7681,Alfafar,25.864,‰,280.0,municipio,Valencia/València
ANTONIO,Male,7682,Alfauir,28.112,‰,7.0,municipio,Valencia/València
ANTONIO,Male,7683,Alfara del Patriarca,14.458,‰,,municipio,
ANTONIO,Male,7684,Alfarrasí,24.138,‰,14.0,municipio,Valencia/València
ANTONIO,Male,7685,Algemesí,17.699,‰,244.0,municipio,Valencia/València
