Nombre,Frecuencia,Edad Media (*),Gender
SADIA,621,40.6,Female
ZHOR,621,42.7,Female
SANDRA LILIANA,620,44.9,Female
CECILIA MARIA,619,43.4,Female
GANNA,618,49.3,Female
ROSALINDA,618,49.3,Female
AYELEN,617,16.9,Female
LIANA,617,36.5,Female
ELIXABETE,615,44.4,Female
FADWA,614,24.3,Female
VENANCIA,614,74.9,Female
ANGIE,613,16.9,Female
EFIGENIA,613,71.3,Female
EIRA,613,8.9,Female
ANSELMA,612,73.4,Female
ANA CELIA,611,50.1,Female
MELCHORA,610,72.9,Female
ANA BELLA,609,48.0,Female
PAULA CRISTINA,608,38.3,Female
NAZHA,607,39.2,Female
YAMILE,607,38.6,Female
MIOARA,606,48.6,Female
ROMAISA,606,9.9,Female
TEODOSIA,606,75.6,Female
ZAYRA,606,15.0,Female
AURICA,605,54.1,Female
BETTY,605,51.9,Female
MARIA CRUCES,605,54.6,Female
MARIA LILIANA,605,47.6,Female
WIDAD,605,23.0,Female
DEYANIRA,604,36.4,Female
HAYDEE,603,40.7,Female
JIHANE,603,23.2,Female
TANYA,603,35.7,Female
CARLOTA MARIA,602,29.6,Female
MARTHA ISABEL,602,47.0,Female
VIKTORIA,602,28.5,Female
MBARKA,601,50.2,Female
LUCY,600,41.3,Female
MARIA JOSEP,600,55.7,Female
GABRIELA MARIA,599,30.4,Female
LAURA CARMEN,599,34.7,Female
MARAM,598,8.0,Female
MARICELA,598,45.2,Female
ALTEA,597,15.7,Female
ARSENIA,597,73.9,Female
CONSTANCIA,597,73.9,Female
HANAA,596,20.1,Female
MARIANNE,596,53.4,Female
SILVIA PATRICIA,596,38.9,Female
MARIA LINA,595,59.1,Female
NELIA,595,40.4,Female
BRAULIA,594,72.8,Female
LLARA,594,11.8,Female
JUANA FRANCISCA,593,61.4,Female
JUANA JOSEFA,593,65.0,Female
MARIA HUERTAS,592,56.6,Female
EDNA,590,32.8,Female
XANA,590,15.4,Female
CLAUDIA MARCELA,589,42.0,Female
INGA,589,41.6,Female
SECUNDINA,589,77.0,Female
MARIA ANGEL,588,51.6,Female
PETRA MARIA,588,59.6,Female
FIORELLA,587,23.7,Female
RIHAM,587,10.0,Female
CRISTINA ELENA,586,38.3,Female
NICOL,585,14.6,Female
ALBERTINA,583,66.2,Female
FINA,583,57.1,Female
GRACE,582,29.2,Female
IKHLAS,582,7.5,Female
MIREN AGURTZANE,582,57.8,Female
MARIA ANGELINA,581,61.5,Female
JANE,580,53.9,Female
CIARA,579,15.7,Female
EREA,579,11.2,Female
JOSEFA ISABEL,579,61.2,Female
MARIA AMERICA,578,67.3,Female
ESPERANZA MARIA,577,45.0,Female
MARLEN,577,37.7,Female
ALEXA,576,12.4,Female
CRISTINA CARMEN,576,37.7,Female
YULIANA,576,26.4,Female
LI,574,40.4,Female
MELINDA,573,26.9,Female
ANN,572,67.0,Female
FADILA,572,47.6,Female
NADEZDA,572,51.4,Female
EUFRASIA,571,73.7,Female
MARICEL,571,45.6,Female
MERIAM,571,21.9,Female
CLAUDIA LORENA,570,40.0,Female
CARMEN ALICIA,569,52.2,Female
IVANKA,569,47.3,Female
LUZ MERY,569,53.7,Female
NAYADE,569,19.2,Female
RHIMOU,568,54.9,Female
AMELIA MARIA,567,46.0,Female
ANABELLA,567,39.0,Female
EMPAR,567,44.2,Female
IZADI,567,8.1,Female
NOR,566,6.7,Female
ASSUMPCIO,565,68.4,Female
DAIANA,565,15.4,Female
SABINE,565,52.2,Female
GORETTI,564,35.1,Female
LUCIA ISABEL,564,34.5,Female
PATRICIA ISABEL,564,39.8,Female
ROSARIO PILAR,564,56.5,Female
YAMILETH,564,38.4,Female
AGNIESZKA,563,41.8,Female
AINA MARIA,563,34.3,Female
IONA,562,15.7,Female
LARISSA,562,30.9,Female
NATALY,562,26.1,Female
ROSA NIEVES,562,57.8,Female
CLARA INES,561,50.0,Female
LIERNI,561,30.4,Female
KATARZYNA,560,39.8,Female
BEGOÑA MARIA,559,47.3,Female
ELDA,559,51.7,Female
MAGALY,559,48.2,Female
MARIA CONCEIÇAO,559,58.7,Female
MIREN ARANTZAZU,559,58.3,Female
NIKOLE,559,11.5,Female
SALADINA,559,72.9,Female
ELLA,558,18.2,Female
FRANCISCA PAULA,558,63.5,Female
ROSA AMELIA,558,56.8,Female
ADHARA,557,9.2,Female
ANCA,557,39.3,Female
EUGENIA MARIA,556,47.9,Female
PIA,556,26.3,Female
CLAUDIA ANDREA,555,40.2,Female
EVA CRISTINA,555,42.8,Female
MARIA CARLOTA,555,49.5,Female
ILIANA,554,38.1,Female
MARIA JACINTA,554,61.3,Female
MARION,554,52.8,Female
ANA EVA,553,46.7,Female
LILIANA MARIA,553,45.8,Female
ROSA BELEN,553,44.7,Female
ITAHISA,552,27.5,Female
TAMARA MARIA,552,35.4,Female
MARIA EDUARDA,551,28.6,Female
JOSEFA PILAR,550,64.8,Female
EVA ISABEL,549,44.1,Female
CRISTINA VICTORIA,548,44.2,Female
EUSTAQUIA,548,74.7,Female
OUARDA,547,34.7,Female
FIDELINA,546,64.8,Female
INGE,546,34.4,Female
MARIA AIDA,546,61.6,Female
DESEADA,545,40.8,Female
MARIA CELESTINA,545,60.1,Female
NAYA,545,9.1,Female
GERMANA,544,74.9,Female
MARIA TOMASA,544,65.5,Female
DIKRA,543,14.6,Female
FRIDA,543,17.0,Female
JULIETTE,543,16.1,Female
AMAGOIA,542,41.3,Female
ANI,542,26.1,Female
CARLOTTA,542,15.3,Female
MAIMOUNA,542,28.0,Female
MARINA CARMEN,542,41.1,Female
ANA ELISA,541,44.9,Female
CONSTANTA,541,54.0,Female
DEVORA,541,35.1,Female
JOSEPHINE,540,50.4,Female
TABITA,540,22.7,Female
MURIEL,539,28.5,Female
PATRICIA CARMEN,539,40.6,Female
YAZMINA,539,33.7,Female
MIREN GARBIÑE,537,60.0,Female
NADEZHDA,537,45.4,Female
KARLA PATRICIA,536,36.3,Female
IBONE,535,28.8,Female
BELARMINA,534,77.0,Female
MARIA AGUEDA,534,58.5,Female
WILMA,534,48.1,Female
KHADY,533,29.4,Female
RAZAN,533,5.3,Female
IMMA,532,46.0,Female
HERMOSINDA,531,75.3,Female
LURDES,530,49.5,Female
DIANA MILENA,528,40.0,Female
EVA GLORIA,528,42.5,Female
LIS,528,13.5,Female
ANTONIA ISABEL,526,55.8,Female
ANTONIA JESUS,526,54.9,Female
CELINE,526,27.8,Female
LETIZIA,526,20.6,Female
RAJAA,526,34.5,Female
ANA LOURDES,525,47.0,Female
AYNARA,525,12.9,Female
NADYA,525,31.6,Female
ENYA,524,14.3,Female
ISABEL DOLORES,524,56.1,Female
LEONISA,524,76.7,Female
ANA RITA,523,44.8,Female
JEANETTE,523,38.7,Female
MICHELE,523,48.1,Female
PAULINE,523,59.0,Female
CAROL ANN,521,69.0,Female
ELENA CARMEN,521,41.4,Female
MARGARITA ROSA,521,58.8,Female
BALMA,520,16.2,Female
CARMEN CECILIA,519,52.1,Female
CLAUDIA MILENA,519,42.5,Female
DENISA,519,24.3,Female
NAJWA,519,18.4,Female
SABRIN,519,9.9,Female
VENTURA,519,70.5,Female
HELENA MARIA,518,37.1,Female
LUZ AMPARO,518,54.7,Female
DESIDERIA,517,70.1,Female
ELIA MARIA,517,43.5,Female
EMANUELA,517,35.5,Female
ZHANNA,517,46.6,Female
ANA ANTONIA,516,59.3,Female
ELINA,516,35.0,Female
MARTA PILAR,516,40.0,Female
MARY CARMEN,516,47.9,Female
FIRDAWS,515,7.0,Female
SUSANNE,515,54.9,Female
ANA CLARA,514,34.3,Female
DANIELLE,514,41.0,Female
GLORIA AMPARO,514,55.0,Female
JASMIN,514,24.1,Female
MANOLI,514,59.5,Female
MARIA OLIVIA,514,53.7,Female
CAPILLA,513,67.0,Female
CLAIRE,513,35.2,Female
EILEEN,513,34.5,Female
GIORGIA,513,27.8,Female
BAYAN,512,5.2,Female
KEIRA,512,8.8,Female
MARIA ELISABET,512,43.8,Female
SAIRA,512,24.3,Female
HERMINDA,509,74.0,Female
ANICETA,508,74.8,Female
MIRTA,508,47.2,Female
AOUATIF,507,36.3,Female
LAMYAE,507,25.5,Female
NADIIA,507,45.8,Female
VIRA,507,53.1,Female
ASSUMPTA,506,59.1,Female
LAURA PATRICIA,506,37.0,Female
LEIDY JOHANNA,506,33.6,Female
BERTHA,505,49.1,Female
GLORIA ELENA,505,53.2,Female
SOFIIA,505,15.6,Female
ARA,504,13.4,Female
MARIA FELIPA,504,63.3,Female
BLANCA ISABEL,503,46.7,Female
HASSNA,503,33.1,Female
HEIDI,503,41.3,Female
MARIA ISIDORA,503,61.0,Female
INTZA,502,13.1,Female
MARIA APARECIDA,502,53.9,Female
MARTA BEATRIZ,502,51.5,Female
ROSANGELA,502,44.3,Female
TAMIMOUNT,502,52.0,Female
ILARGI,501,11.6,Female
LAVINIA,501,31.1,Female
LIBIA,501,55.2,Female
MAGNOLIA,501,50.9,Female
CINTHYA,500,22.8,Female
ROSARIO FATIMA,500,57.1,Female
SUSANA BEATRIZ,500,56.3,Female
MARIA JESSICA,499,38.4,Female
KHRYSTYNA,498,28.9,Female
MARIA PASTORA,498,59.3,Female
BALTASARA,497,75.1,Female
CARMEN BEATRIZ,496,46.4,Female
CARMEN JESUS,496,54.7,Female
CIRA,496,40.6,Female
JUANA CARMEN,496,60.9,Female
MIREN BEGOÑA,496,56.6,Female
VIRGILIA,496,73.5,Female
ANUNCIA,493,76.2,Female
DOAA,493,10.9,Female
ISABELLE,493,43.5,Female
JULIA ISABEL,493,47.6,Female
MARIA BELINDA,493,50.4,Female
MELODIA,491,29.9,Female
ROSA MARGARITA,491,56.3,Female
ALEIDA,490,43.0,Female
HASNAA,490,34.5,Female
MARIA LURDES,490,57.9,Female
ROSENDA,490,70.7,Female
YANETH,490,41.8,Female
GRANADA,489,57.9,Female
PAOLA MARIA,489,30.2,Female
SIGRID,488,33.6,Female
DENISSE,487,20.5,Female
FAOUZIA,487,44.3,Female
MARIA AMADA,487,64.2,Female
CATARINA,486,31.7,Female
ILARIA,486,34.1,Female
MERY,486,45.6,Female
QUINTINA,486,68.4,Female
CIRILA,485,74.0,Female
DEMELSA,485,38.4,Female
CARMEN MERCEDES,484,55.7,Female
IANIRE,484,31.3,Female
MONTEMAYOR,484,57.3,Female
OROSIA,483,74.0,Female
ZAYNAB,483,14.2,Female
ALCIRA,482,62.9,Female
MARINA ISABEL,482,45.1,Female
LAURA ELENA,480,38.3,Female
DAISY,479,40.6,Female
MARIA AUREA,479,67.6,Female
MARIA JUSTA,479,64.9,Female
NORMA BEATRIZ,479,54.2,Female
ELMA,478,34.0,Female
MALGORZATA,478,47.1,Female
MARIA CLOTILDE,478,63.2,Female
MARIA PAULINA,478,51.8,Female
CARMEN CRISTINA,477,45.8,Female
MARIA CELSA,477,69.2,Female
MARIA NEREA,475,39.8,Female
CARMEN LAURA,474,37.7,Female
MEI,474,21.9,Female
NATALIA ANDREA,474,32.6,Female
RAJA,474,32.2,Female
ANGELA PATRICIA,473,38.9,Female
MARIA DIANA,473,44.0,Female
MELODI,473,26.5,Female
RANYA,473,11.8,Female
SIENA,473,5.7,Female
YOMARA,473,19.1,Female
ANETA,472,46.5,Female
INDHIRA,472,10.7,Female
PATRICIA ANN,472,72.3,Female
ISABEL PILAR,471,52.4,Female
JULIET,471,30.5,Female
KATYA,471,35.9,Female
LIRIA,471,51.6,Female
MARTIRIO,471,71.2,Female
MONICA ALEXANDRA,471,40.5,Female
SILVERIA,471,69.1,Female
ADINA,470,37.8,Female
CONXITA,470,70.6,Female
WAFA,470,30.4,Female
ESTELA CARMEN,469,19.5,Female
IRENA,469,41.5,Female
MARIA ALEGRIA,469,57.2,Female
MARIA CLEOFE,469,67.5,Female
MARIA TEODORA,469,56.7,Female
MARILENA,469,46.8,Female
PATRIZIA,469,48.8,Female
AMAIUR,468,17.6,Female
BRIANA,468,5.4,Female
IONICA,468,46.6,Female
KARINE,468,45.1,Female
RIANSARES,468,58.9,Female
TATYANA,468,45.3,Female
LAURA DANIELA,467,25.8,Female
MAIRA ALEJANDRA,467,30.2,Female
MARIA GLADYS,466,57.0,Female
MARIA NELLY,466,59.2,Female
ANA CLAUDIA,465,38.0,Female
KHLOE,465,3.5,Female
MARIA LORENZA,465,63.1,Female
ROMA,465,8.2,Female
BLESSING,464,32.4,Female
EMERENCIANA,464,74.0,Female
ILDA,464,60.9,Female
LLUM,464,13.1,Female
MARIA ARRATE,464,63.6,Female
MARTA LUCIA,464,44.0,Female
ROSA ESTHER,464,54.5,Female
ARGELIA,463,70.9,Female
FRANCISCA DOLORES,463,59.1,Female
ROSA MERCEDES,463,55.7,Female
MONIQUE,462,58.0,Female
SOUKAYNA,462,23.9,Female
ANA SILVIA,461,49.2,Female
LIGIA,461,51.9,Female
MARIA LUNA,461,38.8,Female
MARTHA LILIANA,461,47.6,Female
MONICA BEATRIZ,461,50.0,Female
MONTAÑA,461,47.7,Female
OVIDIA,461,72.9,Female
PILAR CARMEN,461,57.7,Female
MARIA DESEADA,460,45.0,Female
ZALOA,460,32.6,Female
AUDREY,459,32.7,Female
DIANA ELIZABETH,459,34.6,Female
GISELE,459,31.2,Female
JANAT,459,6.4,Female
LUJAN,459,14.3,Female
MONICA ISABEL,459,44.6,Female
ESPERANÇA,458,54.3,Female
LACRAMIOARA,458,43.8,Female
MARIA ELISABETH,458,47.2,Female
VICTORIA ISABEL,458,35.5,Female
ISABEL ROSA,457,59.9,Female
MADELEINE,457,34.7,Female
MARGARITA ISABEL,457,55.4,Female
BEATRIZ EUGENIA,456,48.8,Female
GLORIA CARMEN,456,56.0,Female
MARIA LARA,456,43.1,Female
ROSA ANGELICA,456,44.4,Female
ADRIANA PATRICIA,455,43.6,Female
CLAUDIA ALEJANDRA,455,39.5,Female
GIULIANA,455,29.6,Female
NATALI,455,26.0,Female
YUSRA,455,16.0,Female
ANDREIA,454,35.9,Female
MARIA LUCILA,454,58.1,Female
MARIA PALMA,454,50.7,Female
MARIA VAL,454,54.6,Female
MARISELA,454,45.8,Female
OUASSIMA,454,30.9,Female
ROSA MARINA,454,53.4,Female
ANA INES,453,44.3,Female
ANTONIA PILAR,453,58.8,Female
KAYLA,453,7.2,Female
LISBETH,453,31.1,Female
BALDOMERA,452,75.6,Female
JEAN,452,70.0,Female
JIE,452,36.7,Female
MARIA PALMIRA,452,65.2,Female
WAFAA,452,33.9,Female
AGUAS SANTAS,451,48.1,Female
ZHOUR,451,39.5,Female
RAKEL,450,39.8,Female
ADAMA,449,25.5,Female
ANA MARINA,448,42.7,Female
BERENICE,448,36.7,Female
CORONADA,448,57.6,Female
FRANCISCA CARMEN,448,60.9,Female
KSENIA,448,29.8,Female
PERFECTA,448,76.1,Female
FAYNA,447,30.5,Female
SOLANGE,447,46.0,Female
GADOR,446,52.6,Female
ITZEL,446,10.2,Female
LYA,446,4.8,Female
ESTER MARIA,445,40.3,Female
JASONE,445,39.6,Female
ABRAR,444,5.7,Female
ANTONIA ROSA,444,61.3,Female
ADRIANA CAROLINA,443,31.6,Female
ISLAM,443,12.6,Female
MARAVILLA,443,57.4,Female
MARIA CANDELA,443,48.5,Female
AFNAN,442,6.1,Female
ALEXIA MARIA,442,16.4,Female
ANNIA,442,22.8,Female
KHEIRA,442,46.7,Female
LAURA BEATRIZ,442,42.4,Female
ANA GEMA,441,42.1,Female
ANDREA CARMEN,441,28.7,Female
ANDREINA,441,36.4,Female
INOCENTA,441,75.0,Female
JASMINE,441,18.9,Female
JOANE,441,15.4,Female
LOUIZA,441,52.5,Female
FERDAOUS,440,13.7,Female
LEONILA,440,74.3,Female
ROCIO MARIA,440,34.6,Female
LAURA VALENTINA,439,19.9,Female
MARIA MARTINA,439,57.5,Female
IRAYA,438,14.0,Female
MARICICA,438,49.8,Female
MAURICIA,438,73.2,Female
JENNIFER MARIA,437,30.1,Female
LLEDO,437,24.6,Female
MAUREEN,437,65.3,Female
ZULIMA,437,50.6,Female
MARIA BERNARDA,436,61.8,Female
SOFIA ELENA,436,15.1,Female
MARIA IDOIA,435,54.6,Female
MARINE,435,42.6,Female
ANA LORENA,434,38.2,Female
GABRIELE,434,53.7,Female
JIAYI,434,15.4,Female
LUCICA,434,50.3,Female
YOVANA,434,36.0,Female
LAURA ALEJANDRA,433,28.4,Female
MARIA CIELO,433,48.1,Female
MARIA FLORES,433,59.8,Female
NILDA,433,52.9,Female
TARA,433,27.6,Female
MARIA DULCE,432,58.8,Female
PERPETUA,432,76.6,Female
AIMARA,431,19.4,Female
JANINA,431,38.4,Female
LAURA PILAR,431,37.2,Female
LEIDY JOHANA,431,33.3,Female
MARGARETA,431,53.9,Female
PERLA,431,37.0,Female
AYLIN,430,12.5,Female
CRISANTA,430,69.7,Female
LEONTINA,430,69.0,Female
NAJIMA,430,39.9,Female
YENNY,430,42.7,Female
JOYCE,429,48.0,Female
NIHAL,429,14.4,Female
CINDY,428,28.6,Female
FRANCISCA ANTONIA,428,61.0,Female
JOSEFA LUISA,428,67.3,Female
ALBA LUZ,427,46.7,Female
KAMILA,427,22.9,Female
TERESA PILAR,427,57.6,Female
TERESITA JESUS,427,60.4,Female
AMPARO MARIA,425,48.9,Female
GLADIS,425,49.7,Female
CARMEN YOLANDA,424,52.5,Female
NORBERTA,424,72.3,Female
MIKAELA,423,21.2,Female
ZAHIA,423,48.2,Female
JENNYFER,422,27.9,Female
LILIANA PATRICIA,422,46.3,Female
MARIA LIBERTAD,422,48.0,Female
NUBIA,422,48.9,Female
SOFIA VALENTINA,422,9.9,Female
TERESA ISABEL,422,53.0,Female
DESISLAVA,421,34.6,Female
MARIA FELICITAS,421,65.8,Female
MARIA JIMENA,421,34.8,Female
AMBROSIA,420,75.1,Female
CRISTINA PILAR,420,39.6,Female
DAKOTA,420,11.9,Female
JENIFFER,420,31.3,Female
PORFIRIA,420,73.2,Female
SABRINE,420,17.7,Female
ALICIA CARMEN,419,47.7,Female
JAVIERA,419,68.1,Female
KATALIN,419,27.2,Female
NAYMA,419,12.4,Female
PATRICIA ALEJANDRA,419,41.2,Female
SILVIA CRISTINA,419,47.5,Female
XIAOYAN,419,40.1,Female
GINEBRA,418,10.0,Female
MARIA JUDITH,418,46.8,Female
MARIA SALVADORA,418,59.9,Female
CARMEN PATRICIA,417,42.4,Female
INMACULADA MARIA,417,45.5,Female
MARIA PAOLA,417,38.9,Female
MARTA CRISTINA,417,44.3,Female
BETH,415,11.0,Female
MARIA GRANADA,415,54.7,Female
MARIA IMMACULADA,415,56.8,Female
NICASIA,415,75.7,Female
VALERICA,415,51.7,Female
JAEL,414,26.2,Female
STEFANY,414,22.8,Female
BEATRIZ CARMEN,413,44.7,Female
GOIZANE,413,25.9,Female
HASSANA,413,39.1,Female
TATIANA MARIA,413,35.5,Female
VALERY,413,12.2,Female
XULIA,413,12.5,Female
ANA MARIA CARMEN,412,67.1,Female
ASUNCION MARIA,412,49.7,Female
GHEORGHITA,412,52.0,Female
MARIA VILLAR,412,65.1,Female
ROSA LUZ,412,56.4,Female
ROSA MARY,412,54.4,Female
ZAHARA,412,21.6,Female
ANA BEGOÑA,411,51.5,Female
ESTHER LIDIA,411,50.2,Female
ISABEL TERESA,411,55.4,Female
LUCIA PILAR,411,38.7,Female
MARIEL,411,28.1,Female
AYMARA,410,19.6,Female
KATTALIN,410,13.5,Female
MARIA MERCED,410,57.0,Female
NEREA MARIA,410,24.2,Female
SANDRA LORENA,410,40.4,Female
JANICE,409,46.6,Female
JOAN,409,64.7,Female
PETRONELA,409,40.5,Female
YASSMIN,409,9.6,Female
AZAHARA MARIA,408,29.8,Female
BINTOU,408,25.6,Female
CHADIA,408,35.6,Female
MARIA FLORINDA,408,66.1,Female
MATEA,408,72.7,Female
NAIR,408,33.2,Female
ROSSANA,408,42.4,Female
ANA CONCEPCION,407,54.6,Female
ANDREA ISABEL,407,27.6,Female
DIANA ISABEL,407,35.5,Female
FRANCISCA PILAR,407,59.6,Female
OUAFAA,407,37.8,Female
SOFIA ISABEL,407,22.8,Female
FLORA MARIA,406,55.3,Female
PASION,406,65.9,Female
ROSARIO ISABEL,406,52.6,Female
ANNIE,405,44.9,Female
ROSEMARY,405,51.3,Female
TIFFANY,405,19.1,Female
ANA ESMERALDA,404,53.4,Female
ANNABEL,404,33.1,Female
ANTONIA CARMEN,404,61.1,Female
MARIA MARAVILLAS,404,58.9,Female
CRISTIANE,403,42.6,Female
MARIA LUJAN,403,42.9,Female
MICHAELA,403,40.9,Female
RABIAA,403,45.3,Female
VENERANDA,403,74.9,Female
YESSENIA,403,21.0,Female
INA,402,39.7,Female
NASSIMA,402,28.4,Female
VERA LUCIA,402,48.1,Female
YAEL,402,23.6,Female
LUIZA,401,36.0,Female
LUZ ANGELA,401,43.5,Female
OLGA LIDIA,401,51.4,Female
ROCIO MAR,401,36.3,Female
AINHOA MARIA,400,20.6,Female
ROSA MAR,400,48.9,Female
EVA BELEN,399,43.6,Female
MARUJA,399,65.7,Female
TIZIANA,399,35.6,Female
HODA,398,20.0,Female
GLORIA ESPERANZA,397,53.1,Female
IRIS MARIA,397,30.6,Female
WISAL,397,11.8,Female
GILLIAN,396,60.5,Female
LOUISE,396,42.7,Female
LUNA MARIA,396,20.5,Female
WARDA,396,22.3,Female
AMBAR,395,16.3,Female
MARIA OLIMPIA,395,61.4,Female
MARIA TANIA,395,41.4,Female
RUBIELA,395,57.8,Female
ANDREA ESTEFANIA,394,27.5,Female
JELENA,394,42.6,Female
MICHELA,394,36.9,Female
PAULA ISABEL,394,29.5,Female
ROSA INES,394,55.0,Female
GENESIS,393,18.4,Female
NANA,393,40.7,Female
SACRAMENTOS,393,65.5,Female
ITSASNE,392,22.6,Female
JOSEFA ROSA,392,63.9,Female
OMAYRA,392,30.4,Female
ELOISA MARIA,391,48.4,Female
FANTA,391,24.8,Female
IDURRE,391,39.5,Female
ANA PAOLA,390,31.5,Female
ATTENERI,390,24.0,Female
DIANE,390,57.7,Female
NAJLAE,390,26.3,Female
NATHALY,390,23.1,Female
ERMELINDA,389,61.5,Female
RAYHANA,389,6.9,Female
DULCENOMBRE MARIA,388,45.6,Female
MARTHA ELENA,388,52.6,Female
PRECIOSA,388,75.3,Female
ELIDIA,387,69.1,Female
EUNATE,387,28.2,Female
LESYA,387,48.7,Female
MONICA ANDREA,387,37.7,Female
VIVIANE,387,44.0,Female
ANA ELIZABETH,386,39.9,Female
BINTA,386,26.2,Female
EMELINA,385,65.6,Female
NOHEMI,385,40.1,Female
BIANCA MARIA,384,20.4,Female
JEANNETTE,384,42.4,Female
PATRICIA ELENA,384,39.8,Female
SIXTA,384,71.6,Female
SOLEDAD MARIA,384,47.1,Female
YAMILET,384,35.8,Female
ALINA MARIA,383,35.5,Female
ANA LIDIA,383,44.4,Female
HLIMA,382,46.8,Female
MERYAM,382,19.3,Female
ROCIO BELEN,382,32.1,Female
CARMEN LUZ,381,52.1,Female
DOAE,381,12.8,Female
MARIA REMEI,381,62.4,Female
MONICA CARMEN,381,45.6,Female
AFRIKA,380,11.2,Female
DAPHNE,380,18.7,Female
MARIA CONSTANZA,380,45.7,Female
MARIA NANCY,380,53.2,Female
STEFANIE,380,39.8,Female
ANA MANUELA,379,53.1,Female
ANA VIRGINIA,379,43.7,Female
INMA,379,32.9,Female
LAURA VICTORIA,379,31.5,Female
NIEVES ROSA,379,57.8,Female
ROSA EMILIA,379,56.0,Female
GHIZLAN,378,27.0,Female
IHSSAN,378,31.0,Female
LUBNA,378,29.5,Female
MARIA BRIGIDA,378,61.3,Female
YI,378,28.1,Female
AFRICA MARIA,377,35.6,Female
ANGELA CARMEN,377,42.5,Female
CONSUELO MARIA,377,53.4,Female
DOLORES PILAR,377,60.6,Female
JOANNE,377,47.3,Female
MAHA,377,23.9,Female
MARIA ADRIANA,377,46.9,Female
SONIA ISABEL,377,44.9,Female
MARIA AROA,376,39.7,Female
ORFELINA,376,75.1,Female
OUAFA,376,37.1,Female
PATRICIA ELIZABETH,376,46.1,Female
SINFOROSA,376,73.2,Female
ANTONIA JOSEFA,375,63.7,Female
MARIA LUCRECIA,375,57.2,Female
MARTA LUISA,375,39.9,Female
BLAU,374,8.5,Female
GEORGIA,374,36.8,Female
KATRIN,374,35.9,Female
ARINA,373,20.1,Female
CARMEN ESTHER,373,52.6,Female
SASKIA,373,30.2,Female
ZELTIA,373,20.1,Female
BLANCA ELENA,372,53.6,Female
MARIA YURENA,372,38.8,Female
MONICA ALEJANDRA,372,39.3,Female
ALBA MARINA,371,38.9,Female
ESTEFANY,371,24.2,Female
GENMA,371,42.0,Female
MARIA ETELVINA,371,64.7,Female
ROBLEDO,371,66.6,Female
ESTIBALITZ,370,43.1,Female
LUCITA,370,70.7,Female
MENNANA,370,55.2,Female
MIREN JAIONE,370,55.9,Female
SAIMA,370,36.7,Female
TAIS,370,29.9,Female
TINGTING,370,27.8,Female
TRINITAT,370,72.3,Female
VERONICA CARMEN,370,40.2,Female
ANDREEA MARIA,369,21.9,Female
ANZHELA,369,44.8,Female
IOSUNE,369,37.7,Female
KATERINE,369,32.7,Female
MARIA AZAHARA,369,33.8,Female
MARIA ELVA,369,60.8,Female
ALIZE,368,8.4,Female
BRIANNA,368,5.5,Female
MARTA CARMEN,368,38.5,Female
AMANDA MARIA,367,30.9,Female
ANDREA ALEJANDRA,367,30.1,Female
ARACELY,367,42.9,Female
DUNIA ESTHER,367,46.1,Female
INASS,367,11.3,Female
REINA,367,45.6,Female
VALERIIA,367,24.3,Female
ANA RUTH,366,42.5,Female
ARHANE,366,7.3,Female
CRISTIANA,366,41.8,Female
DOMINIQUE,366,49.7,Female
MARIA DOMINGA,366,62.0,Female
NELI,366,47.4,Female
OLGA PATRICIA,366,48.7,Female
SILVIA BEATRIZ,366,52.4,Female
YAMILEY,366,13.3,Female
ZOYA,365,44.1,Female
ALODIA,364,42.6,Female
MARIA ELBA,364,57.0,Female
SUSANA ISABEL,364,47.2,Female
ABIR,363,18.9,Female
ANISA,363,28.7,Female
ZULMA,363,43.5,Female
AILEN,362,15.8,Female
BLANCA FLOR,362,59.3,Female
CARMELINA,362,65.4,Female
DENIA,362,27.3,Female
EUDOSIA,362,76.2,Female
JINGJING,362,29.9,Female
NARCISA JESUS,362,52.2,Female
AMABLE,361,75.5,Female
ANA ESPERANZA,361,45.3,Female
MARIA BARBARA,361,55.4,Female
YORDANKA,361,47.5,Female
MARIA EUSEBIA,360,63.7,Female
MARIA SALES,360,54.9,Female
MARTA TERESA,360,42.6,Female
BERNADETTE,359,54.4,Female
JONE MIREN,359,52.7,Female
KATHLEEN,359,61.1,Female
AITANA MARIA,358,15.4,Female
CLAUDIA ISABEL,358,33.4,Female
HADA,358,15.0,Female
MARIA BALBINA,358,64.1,Female
LAYAN,357,3.5,Female
MARIA ZORAIDA,357,49.9,Female
NOELA,357,23.7,Female
ABILIA,356,77.3,Female
BTISSAM,356,31.8,Female
CHRISTIANE,356,61.8,Female
RENATE,356,69.9,Female
SARAH JANE,356,47.5,Female
SOFIYA,356,28.5,Female
SONIA ELIZABETH,356,42.6,Female
YASSMINE,356,12.8,Female
CLAUDIA ELENA,355,37.6,Female
CRUZ MARIA,355,53.3,Female
MARIA INOCENCIA,355,63.2,Female
MARIA VILLA,355,61.2,Female
MIREN GURUTZE,355,55.5,Female
OUIAM,355,16.3,Female
CARLA PATRICIA,354,32.6,Female
DOLORES ISABEL,354,56.3,Female
NOHAILA,354,15.1,Female
SARA CARMEN,354,33.2,Female
ALICIA ISABEL,353,46.5,Female
MARIA SAMPEDRO,353,66.3,Female
NIKOL,353,11.9,Female
ALEX,352,9.8,Female
ASSIL,352,4.6,Female
CAMILLA,352,28.4,Female
CARMEN ANGELES,352,57.7,Female
ELISABETTA,352,43.4,Female
