nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type,parent_region_name
CARLOS-m,CARLOS,Male,606,San Cristóbal de Entreviñas,10.014,‰,,municipio,
CARLOS-m,CARLOS,Male,638,Zamora,13.748,‰,379,municipio,Zamora
CARLOS-m,CARLOS,Male,646,Alhama de Aragón,10.331,‰,,municipio,
CARLOS-m,CARLOS,Male,647,"Almolda, La",18.657,‰,,municipio,
CARLOS-m,CARLOS,Male,648,Almonacid de la Sierra,11.312,‰,,municipio,
CARLOS-m,CARLOS,Male,660,Lakuntza,7.163,‰,5,municipio,Navarra
CARLOS-m,CARLOS,Male,664,Larraga,11.649,‰,13,municipio,Navarra
CARLOS-m,CARLOS,Male,673,Quintanilla de Onésimo,15.038,‰,,municipio,
CARLOS-m,CARLOS,Male,687,Villalar de los Comuneros,25.21,‰,,municipio,
CARLOS-m,CARLOS,Male,688,Villalba de los Alcores,22.727,‰,,municipio,
CARLOS-m,CARLOS,Male,690,Villanubla,12.492,‰,19,municipio,Valladolid
CARLOS-m,CARLOS,Male,692,Villanueva de los Infantes,15.665,‰,,municipio,
CARLOS-m,CARLOS,Male,697,"Zarza, La",13.609,‰,,municipio,
CARLOS-m,CARLOS,Male,698,Abanto y Ciérvana-Abanto Zierbena,8.522,‰,,municipio,
CARLOS-m,CARLOS,Male,702,Barrika,8.94,‰,7,municipio,Bizkaia
CARLOS-m,CARLOS,Male,703,Berango,5.362,‰,20,municipio,Bizkaia
CARLOS-m,CARLOS,Male,706,Karrantza Harana/Valle de Carranza,5.654,‰,,municipio,
CARLOS-m,CARLOS,Male,707,Etxebarri,8.047,‰,48,municipio,Bizkaia
CARLOS-m,CARLOS,Male,709,Gautegiz Arteaga,15.695,‰,,municipio,
CARLOS-m,CARLOS,Male,710,Güeñes,4.615,‰,15,municipio,Bizkaia
CARLOS-m,CARLOS,Male,711,Gernika-Lumo,5.009,‰,41,municipio,Bizkaia
CARLOS-m,CARLOS,Male,715,Lemoiz,7.092,‰,5,municipio,Bizkaia
CARLOS-m,CARLOS,Male,717,Markina-Xemein,1.962,‰,5,municipio,Bizkaia
CARLOS-m,CARLOS,Male,719,Ugao-Miraballes,4.278,‰,9,municipio,Bizkaia
CARLOS-m,CARLOS,Male,722,Ondarroa,1.722,‰,7,municipio,Bizkaia
CARLOS-m,CARLOS,Male,723,Urduña/Orduña,5.999,‰,13,municipio,Bizkaia
CARLOS-m,CARLOS,Male,724,Plentzia,6.542,‰,14,municipio,Bizkaia
CARLOS-m,CARLOS,Male,726,Valle de Trápaga-Trapagaran,9.484,‰,,municipio,
CARLOS-m,CARLOS,Male,727,Sopuerta,7.908,‰,11,municipio,Bizkaia
CARLOS-m,CARLOS,Male,731,Zalla,6.401,‰,26,municipio,Bizkaia
CARLOS-m,CARLOS,Male,732,Derio,4.536,‰,16,municipio,Bizkaia
CARLOS-m,CARLOS,Male,733,Loiu,5.164,‰,6,municipio,Bizkaia
CARLOS-m,CARLOS,Male,734,Sondika,5.398,‰,12,municipio,Bizkaia
CARLOS-m,CARLOS,Male,737,Alonsotegi,9.346,‰,14,municipio,Bizkaia
