nombre_id,nombre,gender,region_id,region_name,percentage,unidad,persons,region_type
CARLOS-m,CARLOS,Male,1072,Banyeres del Penedès,14.406,‰,3975,municipio
CARLOS-m,CARLOS,Male,1076,Bonastre,17.157,‰,4734,municipio
CARLOS-m,CARLOS,Male,1077,"Borges del Camp, Les",9.491,‰,2619,municipio
CARLOS-m,CARLOS,Male,1078,Cabra del Camp,17.118,‰,4723,municipio
CARLOS-m,CARLOS,Male,1080,Castellvell del Camp,7.338,‰,2025,municipio
CARLOS-m,CARLOS,Male,1082,Constantí,6.512,‰,1797,municipio
CARLOS-m,CARLOS,Male,1083,Cornudella de Montsant,11.009,‰,3037,municipio
CARLOS-m,CARLOS,Male,1085,"Espluga de Francolí, L'",8.425,‰,2325,municipio
CARLOS-m,CARLOS,Male,1092,Horta de Sant Joan,13.333,‰,3679,municipio
CARLOS-m,CARLOS,Male,1093,Llorenç del Penedès,10.833,‰,2989,municipio
CARLOS-m,CARLOS,Male,1094,Masdenverge,9.804,‰,2705,municipio
CARLOS-m,CARLOS,Male,1097,"Molar, El",10.987,‰,3031,municipio
CARLOS-m,CARLOS,Male,1098,Montbrió del Camp,8.685,‰,2396,municipio
CARLOS-m,CARLOS,Male,1100,Mont-roig del Camp,7.539,‰,2080,municipio
CARLOS-m,CARLOS,Male,1104,"Perelló, El",7.91,‰,2182,municipio
CARLOS-m,CARLOS,Male,1105,"Pinell de Brai, El",22.774,‰,6284,municipio
CARLOS-m,CARLOS,Male,1106,"Pla de Santa Maria, El",8.052,‰,2222,municipio
CARLOS-m,CARLOS,Male,1107,"Pobla de Montornès, La",13.287,‰,3666,municipio
CARLOS-m,CARLOS,Male,1113,"Riera de Gaià, La",5.599,‰,1545,municipio
CARLOS-m,CARLOS,Male,1114,Riudoms,9.893,‰,2730,municipio
CARLOS-m,CARLOS,Male,1117,Sant Carles de la Ràpita,9.672,‰,2669,municipio
CARLOS-m,CARLOS,Male,1118,Santa Bàrbara,8.26,‰,2279,municipio
CARLOS-m,CARLOS,Male,1119,Santa Oliva,10.117,‰,2791,municipio
CARLOS-m,CARLOS,Male,1121,"Selva del Camp, La",8.273,‰,2283,municipio
CARLOS-m,CARLOS,Male,1133,Real Sitio de San Ildefonso,13.37,‰,3689,municipio
CARLOS-m,CARLOS,Male,1135,Santa María la Real de Nieva,18.036,‰,4976,municipio
CARLOS-m,CARLOS,Male,1141,Torrecaballeros,10.376,‰,2863,municipio
CARLOS-m,CARLOS,Male,1143,"Cabezas de San Juan, Las",4.665,‰,1287,municipio
CARLOS-m,CARLOS,Male,1144,Carmona,9.084,‰,2506,municipio
CARLOS-m,CARLOS,Male,1145,Carrión de los Céspedes,5.495,‰,1516,municipio
CARLOS-m,CARLOS,Male,1146,Castilleja de Guzmán,11.479,‰,3167,municipio
CARLOS-m,CARLOS,Male,1150,Dos Hermanas,12.086,‰,3335,municipio
CARLOS-m,CARLOS,Male,1151,Estepa,7.023,‰,1938,municipio
CARLOS-m,CARLOS,Male,1152,Fuentes de Andalucía,4.17,‰,1151,municipio
CARLOS-m,CARLOS,Male,1153,Gilena,4.852,‰,1339,municipio
CARLOS-m,CARLOS,Male,1154,Guadalcanal,11.076,‰,3056,municipio
CARLOS-m,CARLOS,Male,1155,Huévar del Aljarafe,8.686,‰,2397,municipio
CARLOS-m,CARLOS,Male,1156,Lora de Estepa,12.821,‰,3537,municipio
CARLOS-m,CARLOS,Male,1157,"Luisiana, La",6.045,‰,1668,municipio
CARLOS-m,CARLOS,Male,1158,Mairena del Alcor,11.459,‰,3162,municipio
CARLOS-m,CARLOS,Male,1159,Marchena,5.643,‰,1557,municipio
CARLOS-m,CARLOS,Male,1160,Martín de la Jara,3.671,‰,1013,municipio
CARLOS-m,CARLOS,Male,1161,Morón de la Frontera,6.057,‰,1671,municipio
CARLOS-m,CARLOS,Male,1162,"Navas de la Concepción, Las",21.22,‰,5855,municipio
CARLOS-m,CARLOS,Male,1163,Palomares del Río,18.351,‰,5063,municipio
CARLOS-m,CARLOS,Male,1164,"Pedroso, El",11.583,‰,3196,municipio
CARLOS-m,CARLOS,Male,1165,"Puebla de Cazalla, La",6.112,‰,1686,municipio
CARLOS-m,CARLOS,Male,1166,"Puebla del Río, La",7.723,‰,2131,municipio
CARLOS-m,CARLOS,Male,1167,"Rinconada, La",12.185,‰,3362,municipio
CARLOS-m,CARLOS,Male,1168,"Roda de Andalucía, La",8.217,‰,2267,municipio
CARLOS-m,CARLOS,Male,1169,San Juan de Aznalfarache,9.426,‰,2601,municipio
CARLOS-m,CARLOS,Male,1170,San Nicolás del Puerto,16.287,‰,4494,municipio
CARLOS-m,CARLOS,Male,1171,Tomares,16.6,‰,4580,municipio
